created_on,name,reserved,database_name,schema_name,owner,comment,text,is_secure,is_materialized
2019-04-15 17:28:08.820 -0700,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190406_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190406_RPT as select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE;,false,false
2019-05-13 16:37:14.433 -0700,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190504_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190504_RPT as select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE;,false,false
2019-05-20 16:39:08.429 -0700,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190511_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190511_RPT as select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE;,false,false
2019-09-30 17:05:29.055 -0700,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190921_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20190921_RPT 
AS select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE;",false,false
2019-12-30 19:20:07.936 -0800,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191130_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191130_RPT 
        AS select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191130;",false,false
2019-12-30 18:58:07.544 -0800,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191207_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191207_RPT 
        AS select * from CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20191207;",false,false
2021-01-04 23:41:21.685 -0800,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20210102_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_20210102_RPT 
        AS select * from V_PRD_DIM_FUTURE_BUILD_20210102;",false,false
2021-01-04 17:35:25.088 -0800,CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_FUTURE_RPT 
        AS select * from V_PRD_DIM_FUTURE_BUILD;",false,false
2019-01-07 16:57:39.221 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20181229_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20181229_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-01-14 17:44:49.640 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190105_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190105_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-02-18 16:39:55.868 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190209_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190209_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-02-25 16:42:43.148 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190216_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190216_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-04-15 17:28:09.234 -0700,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190406_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190406_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-05-13 16:37:14.898 -0700,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190504_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190504_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-05-20 16:39:01.840 -0700,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190511_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190511_RPT as select * from  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;,false,false
2019-09-30 17:05:09.518 -0700,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190921_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20190921_RPT 
AS SELECT * FROM  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM;",false,false
2019-12-30 19:20:05.037 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191130_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191130_RPT 
        AS SELECT * FROM  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191130;",false,false
2019-12-30 18:58:04.349 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191207_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191207_RPT 
        AS SELECT * FROM  CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20191207;",false,false
2021-01-04 23:41:16.049 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20210102_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_20210102_RPT 
        AS SELECT * FROM V_PRD_DIM_NEW_ITEM_BUILD_20210102;",false,false
2021-01-04 17:35:20.355 -0800,CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_DIM_NEW_ITEM_RPT 
        AS SELECT * FROM V_PRD_DIM_NEW_ITEM_BUILD;",false,false
2019-01-07 16:57:39.933 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20181229_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20181229_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-01-14 17:44:50.326 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190105_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190105_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-02-18 16:39:56.520 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190209_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190209_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-02-25 16:42:44.039 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190216_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190216_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-04-15 17:28:09.787 -0700,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190406_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190406_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-05-13 16:37:15.464 -0700,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190504_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190504_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-05-20 16:39:08.862 -0700,CSNLSSYNDPI_PROD_PRD_INTERVAL_20190511_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,create or replace view  CSNLSSYNDPI_PROD_PRD_INTERVAL_20190511_RPT as select * from  CSNLSSYNDPI_PROD_PRD_INTERVAL;,false,false
2019-12-30 19:20:10.665 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20191130_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_INTERVAL_20191130_RPT 
        AS SELECT * FROM CSNLSSYNDPI_PROD_PRD_INTERVAL_20191130;",false,false
2019-12-30 18:58:10.369 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20191207_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_INTERVAL_20191207_RPT 
        AS SELECT * FROM CSNLSSYNDPI_PROD_PRD_INTERVAL_20191207;",false,false
2021-01-04 23:43:18.458 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_20210102_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_INTERVAL_20210102_RPT 
        AS SELECT * FROM V_PRD_INTERVAL_BUILD_20210102;",false,false
2021-01-04 17:35:15.318 -0800,CSNLSSYNDPI_PROD_PRD_INTERVAL_RPT,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW CSNLSSYNDPI_PROD_PRD_INTERVAL_RPT 
        AS SELECT * FROM V_PRD_INTERVAL_BUILD;",false,false
2021-01-02 23:40:52.296 -0800,EQ_EXCL_CHR,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW EQ_EXCL_CHR AS ( SELECT DIM_CHR_ABR AS DIM_ATTR,EQ_ID AS EQ_FCTR,DIM_ATTR_KEY,2 DIM_ID FROM CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDPRDC_EQ_EXCL_CHR_CSNLSSYNDPI_PROD_20201226_RPT WHERE BLD_INSTR_NM ='CSSYNDPRDC' AND DB_NM = 'CSNLSSYNDPI_PROD');",false,false
2019-12-30 19:22:12.006 -0800,EQ_EXCL_CHR_20191130,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW EQ_EXCL_CHR_20191130 AS ( SELECT DIM_CHR_ABR AS DIM_ATTR,EQ_ID AS EQ_FCTR,DIM_ATTR_KEY,2 DIM_ID FROM CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDPRDC_EQ_EXCL_CHR_CSNLSSYNDPI_PROD_20191130_RPT WHERE BLD_INSTR_NM ='CSSYNDPRDC' AND DB_NM = 'CSNLSSYNDPI_PROD');",false,false
2019-12-30 18:58:41.500 -0800,EQ_EXCL_CHR_20191207,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"CREATE OR REPLACE VIEW EQ_EXCL_CHR_20191207 AS ( SELECT DIM_CHR_ABR AS DIM_ATTR,EQ_ID AS EQ_FCTR,DIM_ATTR_KEY,2 DIM_ID FROM CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDPRDC_EQ_EXCL_CHR_CSNLSSYNDPI_PROD_20191207_RPT WHERE BLD_INSTR_NM ='CSSYNDPRDC' AND DB_NM = 'CSNLSSYNDPI_PROD');",false,false
2021-01-01 03:41:41.991 -0800,FACT_THRESH_V,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,CREATE OR REPLACE VIEW FACT_THRESH_V AS ( SELECT * FROM CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDFACT_FACT_THRESH_CSNLSSYNDPI_PROD_20201226_RPT WHERE DB_NM = 'CSNLSSYNDPI_PROD');,false,false
2019-01-16 11:02:35.942 -0800,FCT_DIM_20190112_V,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"create or replace view FCT_DIM_20190112_V as ( SELECT A.PRICE_COND ,A.FCT_SHR_TO ,A.FCT_COMP_CALC ,A.FCT_ITM_NM ,A.FCT_DELIV_STS ,A.FCT_COMP_PRD ,A.DSP_ORD ,A.FCT_SUB_TYP ,A.FCT_PRCSN ,A.FCT_SCAN_IND ,A.CORE_GRP_IND ,A.FCT_FLDR_FLTR ,A.FCT_SHR_AGP ,A.FCT_INT_HS_IND ,A.FCT_SCALE ,A.FCT_PRI_TYP ,A.FCT_GRP_IND ,A.FCT_CLASS ,A.FCT_CALC ,A.FCT_PRDC_TYPE ,A.FCT_DATA_MSK ,A.ADD_FLG ,NVL(B.FCT_DSC_LONG,A.FCT_DSC_LONG) FCT_DSC_LONG,A.FCT_VOL_MSR ,A.FCT_VOL_BASIS ,A.FCT_TAG ,A.FCT_KEY ,A.VOL_TYP ,A.FCT_MDL_NM ,A.FCT_SRC ,A.FCT_TYP ,A.FCT_QF_IND ,A.FCT_PNL_IND ,A.FCT_ECO_IND ,A.FCT_SUB_FLDR_FLTR ,A.FCT_SEG_IND ,A.FCT_CD ,NVL(B.FCT_RLS_IND,A.FCT_RLS_IND) FCT_RLS_IND,A.STR_LVL_IND ,A.BLD_DT_MDL ,A.FCT_RTL_COND ,A.FCT_LYL_IND ,A.FCT_DSC_SHORT ,A.FCT_COND ,A.AD_IND ,A.FCT_COL_NM ,A.MARKET_STORE ,A.BLD_DT_MDL_NM ,A.FCT_SZ ,A.PRICE_BASES ,A.MSR_TAG ,A.VEL_BASIS ,A.AD_RLS_IND ,A.PRICE_BASIS ,A.FCT_BASIS  FROM  CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDFACT_FCT_DIM_20190112_SYN A LEFT OUTER JOIN  CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDFACT_FCT_OVRD_20190112_SYN B ON A.FCT_KEY=B.ITM_KEY AND B.DB_NM = 'CSNLSSYNDPI_PROD' WHERE (
( -- Start Rule Based Restrictions
( --- GRP_ID: 1
( --- GRP_ID: 1 and SUB_GRP_ID: 1
( --- Start of INCLUDE
( A.FCT_GRP_IND = 'CoreCurrent' 
or A.FCT_GRP_IND = 'CoreMarketShare') 
) --- End of INCLUDE
) -- End of SUB_GRP_ID 1
) -- End of GRP_ID 1
) -- End Rule Based Restrictions
) );",false,false
2019-04-16 08:27:10.843 -0700,FCT_DIM_20190413_V,,CSNLSSYNDPI_PROD,PUBLIC,NIELSENBUY_CS_OD_BE_RW_ROLE,,"create or replace view FCT_DIM_20190413_V as SELECT A.PRICE_COND ,A.FCT_ECO_IND ,A.FCT_SUB_FLDR_FLTR ,A.FCT_SEG_IND ,A.FCT_SHR_TO ,A.FCT_COMP_CALC ,A.FCT_ITM_NM ,A.FCT_INT_HS_IND ,A.FCT_CD ,A.ADD_FLG ,NVL(B.FCT_DSC_LONG,A.FCT_DSC_LONG) FCT_DSC_LONG,A.FCT_PRDC_TYPE ,A.PRICE_BASIS ,A.FCT_DELIV_STS ,A.FCT_VOL_MSR ,A.FCT_COMP_PRD ,A.AD_RLS_IND ,A.FCT_RLS_IND ,A.STR_LVL_IND ,A.DSP_ORD ,A.BLD_DT_MDL ,A.FCT_KEY ,A.FCT_SZ ,A.FCT_SUB_TYP ,A.FCT_PRCSN ,A.FCT_RTL_COND ,A.FCT_TYP ,A.FCT_LYL_IND ,A.FCT_DSC_SHORT ,A.FCT_SCAN_IND ,A.PRICE_BASES ,A.CORE_GRP_IND ,A.FCT_DATA_MSK ,A.FCT_VOL_BASIS ,A.FCT_FLDR_FLTR ,A.FCT_COND ,A.AD_IND ,A.MSR_TAG ,A.FCT_BASIS ,A.FCT_QF_IND ,A.VEL_BASIS ,A.FCT_SCALE ,A.FCT_PRI_TYP ,A.FCT_COL_NM ,A.FCT_PNL_IND ,A.FCT_MDL_NM ,A.MARKET_STORE ,A.FCT_SHR_AGP ,A.FCT_GRP_IND ,A.FCT_CLASS ,A.FCT_CALC ,A.VOL_TYP ,A.FCT_SRC ,A.FCT_TAG ,A.BLD_DT_MDL_NM  FROM CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDFACT_FCT_DIM_CSNLSSYNDPI_PROD_20190413_RPT A LEFT OUTER JOIN CS_OD_MSTR_US_PROD.PUBLIC.CSSYNDFACT_FCT_OVRD_CSNLSSYNDPI_PROD_20190413_RPT B 
             ON A.FCT_KEY=B.ITM_KEY AND B.DB_NM = 'CSNLSSYNDPI_PROD' WHERE (
( 
-- Start Rule Based Restrictions

( 
--- GRP_ID: 1

( 
--- GRP_ID: 1 and SUB_GRP_ID: 1

( 
--- Start of INCLUDE
( A.FCT_GRP_IND = 'CoreCurrent' or A.FCT_GRP_IND = 'CoreMarketShare' )) 
--- End of INCLUDE

) 
-- End of SUB_GRP_ID 1

) 
-- End of GRP_ID 1

) 
-- End Rule Based Restrictions
);",false,false
